familyid,ethnicgroup,length_of_residence,owner_renter_status,vacant,bathroom_cnt,bedroom_cnt,latitude,longitude
000105867596,W,30,0,0,,,033.981240,-118.270920
000105867627,S,41,9,0,2,3,033.981780,-118.270260
000105867635,H,23,9,0,1,2,033.981250,-118.270130
000105867698,I,17,9,0,1,3,033.981260,-118.268170
000105867732,E,09,5,0,,,033.883300,-118.128860
000105867753,H,21,9,0,1,2,033.981260,-118.267110
000105867761,S,15,4,0,,,033.981260,-118.266850
000105867813,L,24,9,0,2,2,033.973400,-118.292870
000105867842,H,17,2,0,,,033.981800,-118.266700
000105867863,E,36,9,0,2,3,033.981160,-118.275570
000105867889,H,31,9,0,1,1,033.981540,-118.276590
000105867957,E,25,9,0,1,2,033.981530,-118.278950
000105867973,H,07,9,0,2,3,033.980060,-118.279630
000105868071,S,43,9,1,2,4,033.980330,-118.272640
000105868076,E,25,9,0,1,2,033.980330,-118.272510
000105868220,H,19,9,0,2,4,033.980350,-118.268700
000105868233,H,17,9,0,1,2,033.980880,-118.268570
000105868246,E,49,9,0,1,2,033.980350,-118.268300
000105868262,E,33,9,0,2,3,033.980350,-118.268040
000105868270,H,26,9,0,2,2,033.980880,-118.268040
000105868283,H,05,5,0,,,034.062101,-118.236143
000105868327,H,15,9,0,1,2,033.980350,-118.267110
000105868335,H,24,9,0,1,2,033.980890,-118.267110
000105868487,S,39,8,0,0,0,033.980370,-118.276070
000105868490,E,13,5,0,,,033.980370,-118.276080
000105868505,H,23,5,0,,,033.980420,-118.276620
000105868526,B,19,9,0,0,0,033.971083,-118.352284
000105868602,H,14,9,0,2,3,033.980890,-118.279100
000105868615,H,17,7,0,0,0,033.980880,-118.279370
000105868681,H,17,9,0,0,0,033.980400,-118.281610
000105868699,B,31,8,0,0,0,033.980870,-118.281890
000105868733,H,19,3,0,,,033.979530,-118.273480
000105868741,H,16,9,0,1,1,033.980010,-118.274500
000105868762,S,33,9,0,1,2,033.979950,-118.273160
000105868767,E,18,9,0,1,3,033.979960,-118.272510
000105868796,E,17,5,0,,,033.979960,-118.272110
000105868848,S,19,5,0,,,033.979430,-118.271190
000105868856,S,16,7,0,0,0,033.979430,-118.271050
000105868885,L,08,3,0,,,033.934190,-118.231320
000105868924,H,19,9,0,1,1,033.979990,-118.266190
000105868953,B,41,7,0,0,0,033.979990,-118.265790
000105868990,H,14,9,0,0,0,033.979330,-118.274630
000105869069,E,31,7,0,0,0,033.979536,-118.275397
000105869153,E,33,9,0,0,0,033.980070,-118.276750
000105869187,S,17,7,0,0,0,033.979937,-118.277205
000105869190,F,14,1,0,,,034.057164,-118.245266
000105869226,E,16,9,0,1,3,033.980060,-118.279100
000105869239,H,26,9,0,0,0,033.980060,-118.279240
000105869292,P,05,4,0,,,033.977920,-118.286270
000105869349,H,25,5,0,,,033.978940,-118.273580
000105869357,E,24,9,0,2,4,033.979050,-118.273300
000105869425,W,19,9,0,0,0,033.979050,-118.272110
000105869470,P,34,9,0,1,2,033.978520,-118.271320
000105869488,H,16,5,0,,,033.979060,-118.270920
000105869491,S,25,7,0,0,0,033.978520,-118.270790
000105869496,H,14,9,0,1,2,033.979060,-118.270790
000105869501,I,18,6,0,,,033.978520,-118.270660
000105869645,H,24,9,0,0,0,033.979080,-118.266320
000105869658,E,23,5,0,,,033.978540,-118.265920
000105869726,H,19,9,0,2,3,033.979250,-118.277190
000105869771,H,02,9,0,2,3,033.910070,-118.287510
000105869828,I,16,9,0,2,4,033.979220,-118.281750
000105869941,H,10,9,0,1,2,033.995290,-118.276590
000105869970,H,14,5,0,,,033.978280,-118.242970
000105880056,E,25,5,0,,,033.962980,-118.276250
000105880064,H,20,9,0,2,4,033.962980,-118.276380
000105880098,I,01,5,0,,,033.877790,-118.065140
000105880158,S,19,9,0,1,2,033.962980,-118.279270
000105880166,L,03,9,0,2,4,033.877070,-118.267600
000105880336,E,40,9,0,1,2,033.961260,-118.272990
000105880352,E,29,9,0,1,1,033.961260,-118.272590
000105880386,S,11,7,0,0,0,034.587150,-118.061260
000105880404,H,19,9,0,1,3,033.961260,-118.271140
000105880491,E,33,9,0,2,3,033.961280,-118.268550
000105880496,E,23,9,0,1,2,033.960760,-118.268290
000105880501,H,14,9,0,2,4,033.961280,-118.268290
000105880522,H,13,2,0,,,033.960760,-118.267760
000105880527,V,23,5,0,,,033.960760,-118.267630
000105880535,E,16,5,0,,,033.961280,-118.267480
000105880551,E,10,9,0,3,3,034.551810,-118.066190
000105880593,I,13,9,0,1,2,033.960610,-118.276060
000105880687,H,33,9,0,1,3,033.959530,-118.275520
000105880768,H,25,7,0,0,0,033.958330,-118.273130
000105880962,E,33,9,0,1,1,033.957690,-118.276010
000105880967,H,25,5,0,,,033.957780,-118.271520
000105881023,H,18,9,0,1,2,033.958140,-118.281640
000105881028,E,19,9,0,1,2,033.957780,-118.281900
000105881086,I,33,9,0,1,3,033.959360,-118.272340
000105881104,N,01,5,0,,,033.911350,-118.265640
000105881109,H,11,5,0,,,034.026200,-118.317180
000105881133,H,33,9,0,1,3,033.958780,-118.270730
000105881308,L,12,9,0,1,2,033.948510,-118.307530
000105881345,S,33,9,0,1,3,033.956190,-118.273120
000105881353,S,36,9,0,1,3,033.956680,-118.272870
000105881366,H,25,9,0,2,3,034.013600,-117.905310
000105881492,H,01,7,0,0,0,033.937780,-117.997430
000105881586,H,20,9,0,1,2,033.956960,-118.277280
000105881604,E,29,7,0,0,0,033.956950,-118.278900
000105881617,S,15,9,0,1,2,033.956940,-118.279300
000105881638,E,27,9,0,2,3,034.547750,-118.073910
000105881670,S,33,9,0,1,2,033.957420,-118.273000
000105881706,E,33,9,0,2,3,033.956680,-118.272340
000105881748,H,05,4,0,,,033.962590,-118.244680
000105881772,H,24,9,0,1,2,033.956690,-118.270460
000105881845,E,28,9,0,1,2,033.956960,-118.276130
000105881918,E,24,5,0,,,033.957259,-118.281880
000105882016,H,14,9,0,2,5,033.955300,-118.271830
000105882032,E,48,9,0,2,3,033.955300,-118.271290
000105882061,H,19,9,0,1,2,033.955770,-118.276920
000105882095,E,28,9,0,0,0,033.955667,-118.270093
000105882105,E,16,9,0,2,3,033.955770,-118.277580
000105882168,H,08,1,0,,,033.951800,-118.296820
000105882265,S,13,7,0,0,0,033.955636,-118.276628
000105882281,S,13,5,0,,,034.578050,-118.094056
000105882451,S,24,9,0,2,3,033.956270,-118.279970
000105882493,F,23,4,0,,,033.956260,-118.281980
000105882516,H,16,5,0,,,033.954410,-118.273240
000105882545,E,26,9,0,1,2,033.954410,-118.272400
000105882553,E,25,9,0,0,0,033.954930,-118.272350
000105882579,H,46,9,0,1,2,033.954400,-118.271420
000105882600,E,22,9,0,0,0,033.954400,-118.271030
000105882655,E,16,7,0,0,0,033.954420,-118.268770
000105882684,E,33,9,0,1,3,033.954430,-118.267850
000105882707,H,16,9,0,1,2,033.954420,-118.267030
000105882749,H,17,9,0,1,2,033.954420,-118.265840
000105882799,E,02,5,0,,,033.963063,-118.273859
000105882854,I,19,7,0,0,0,033.954370,-118.276520
000105882948,H,22,9,0,1,2,033.955340,-118.278900
000105882998,E,25,9,0,2,3,033.955340,-118.279690
000105883033,D,15,4,0,,,033.955340,-118.281660
000105883101,H,19,9,0,1,2,033.954050,-118.266100
000105883106,S,39,5,0,,,033.953740,-118.281800
000105883143,H,09,9,0,3,4,034.445680,-118.518280
000105883151,E,20,6,0,,,033.954020,-118.272400
000105883180,E,15,6,0,,,033.954040,-118.271550
000105883185,L,16,9,0,2,3,033.927420,-118.314010
000105883193,H,18,3,0,,,033.953520,-118.270970
000105883208,I,28,9,0,2,2,033.953530,-118.270410
000105883216,H,19,9,0,1,2,033.953910,-118.269200
000105883321,H,19,9,0,1,2,033.953530,-118.266650
000105883402,H,24,9,0,1,3,033.953470,-118.274810
000105883444,H,20,9,0,1,2,033.954030,-118.271990
000105883509,H,24,9,0,0,0,033.953980,-118.276520
000105883546,H,13,9,0,0,0,033.953460,-118.277310
000105883559,H,24,9,0,1,2,033.953980,-118.277450
000105883648,H,21,9,0,1,2,033.952570,-118.273040
000105883703,H,17,9,0,1,2,033.953140,-118.272150
000105883729,H,22,9,0,1,2,033.952570,-118.271260
000105883758,L,01,7,0,0,0,034.018070,-118.337600
000105883818,H,17,7,0,0,0,033.952800,-118.268636
000105883868,H,24,9,0,1,2,033.953180,-118.267170
000105883902,E,34,9,0,1,3,033.952620,-118.266390
000105883960,S,24,6,0,,,033.953080,-118.274810
000105883981,E,31,9,0,1,4,033.953080,-118.275200
000105883986,H,23,9,0,2,2,033.953140,-118.272280
000105883999,E,33,9,0,1,3,033.952550,-118.275730
000105884097,V,23,7,0,0,0,033.953070,-118.277310
000105884165,H,25,9,0,2,3,033.953010,-118.281660
000105884173,H,19,9,0,1,2,033.952520,-118.281890
000105884209,H,01,5,0,,,034.069710,-118.172210
000105884217,H,23,9,0,1,2,033.951720,-118.272920
000105884288,H,19,9,0,1,2,033.952180,-118.271390
000105884380,H,14,9,0,1,2,033.952240,-118.267990
000105884385,H,19,9,0,1,2,033.952240,-118.267860
000105884424,L,15,9,0,1,3,033.915820,-118.262200
000105884429,H,18,9,0,1,2,033.952240,-118.266520
000105884534,J,24,9,0,1,2,033.952180,-118.275600
000105884589,E,20,5,0,,,033.951640,-118.276800
000105884652,L,06,4,0,,,033.980908,-118.288745
000105884665,I,19,9,0,1,1,033.952160,-118.279400
000105884673,W,13,2,0,,,033.899204,-118.349009
000105884738,W,33,9,0,1,2,033.951360,-118.273300
000105884830,E,20,9,0,1,2,033.950820,-118.271840
000105884869,H,19,9,0,0,0,033.950830,-118.270730
000105884916,E,13,9,0,1,2,033.951360,-118.267050
000105884932,F,26,9,0,1,2,033.951360,-118.266650
000105884990,H,23,9,0,1,1,033.951270,-118.274940
000105885030,H,23,9,0,0,0,033.951270,-118.275600
000105885080,H,14,5,0,,,033.950760,-118.276470
000105885103,D,13,9,0,2,4,033.951260,-118.277200
000105885179,H,19,9,0,2,2,033.951260,-118.281570
000105885187,H,18,9,0,1,3,033.951260,-118.281720
000105885213,I,14,6,0,,,033.951260,-118.280820
000105885255,E,24,0,0,,,033.950430,-118.272630
000105885307,E,17,5,0,,,033.950430,-118.271840
000105885373,I,13,9,0,2,4,033.949910,-118.270360
000105885399,E,39,5,0,,,033.950040,-118.269150
000105885409,E,33,9,0,2,3,033.949920,-118.268540
000105885417,E,22,9,0,2,3,033.949930,-118.267830
000105885420,B,20,9,0,2,2,033.949920,-118.267670
000105885564,H,19,9,0,2,3,033.950380,-118.275990
000105885580,H,07,9,0,2,4,034.565730,-117.929370
000105885598,B,41,8,0,0,0,033.950340,-118.280960
000105885608,H,14,4,0,,,033.950340,-118.281410
000105885611,H,13,9,0,2,4,033.949800,-118.281400
000105885616,L,06,9,0,3,3,033.869070,-118.260650
000105885629,F,22,9,0,1,2,033.950340,-118.281700
000105885721,L,03,9,0,3,4,033.917860,-118.316280
000105885763,E,17,3,0,,,033.948560,-118.271410
000105885768,H,18,9,0,1,2,033.948030,-118.271270
000105885810,H,35,6,0,,,033.948570,-118.270350
000105885831,E,15,4,0,,,033.948150,-118.269800
000105885836,H,21,9,0,2,4,033.948050,-118.268940
000105885852,I,16,7,0,0,0,033.948050,-118.268540
000105885860,E,50,9,0,1,2,033.948570,-118.268410
000105885886,W,15,9,0,0,0,033.948570,-118.268020
000105885938,S,33,9,0,1,3,033.948060,-118.266890
000105886044,H,22,9,0,1,2,033.948010,-118.275480
000105886052,H,23,9,0,2,3,033.948540,-118.275620
000105886081,S,38,8,0,0,0,033.948010,-118.276140
000105886133,H,15,9,0,1,3,033.948010,-118.277070
000105886138,H,21,9,0,1,3,033.948000,-118.277200
000105886162,H,15,3,0,,,033.948000,-118.277460
000105886251,E,11,3,0,,,033.832760,-118.180360
000105886272,H,19,4,0,,,033.947660,-118.271140
000105886285,H,18,7,0,0,0,033.947070,-118.270880
000105886340,S,31,8,0,0,0,033.947520,-118.269210
000105886353,I,17,7,0,0,0,033.947660,-118.268810
000105886387,W,09,2,0,,,033.901310,-118.170520
000105886426,H,21,9,0,4,4,033.947090,-118.266890
000105886492,L,06,5,0,,,033.990800,-118.319710
000105886544,W,33,9,0,1,3,033.947640,-118.275620
000105886581,E,15,7,0,0,0,033.947040,-118.276670
000105886586,E,41,9,0,1,2,033.947040,-118.276940
000105886594,W,42,9,0,1,2,033.947040,-118.277070
000105886612,E,26,7,0,0,0,033.947520,-118.269210
000105886670,N,14,5,0,,,033.946375,-118.273206
000105886688,H,03,5,0,,,033.946574,-118.272988
000105886722,H,10,9,0,0,0,033.964940,-118.260590
000105886764,B,50,9,0,1,4,033.946740,-118.271410
000105886785,H,14,9,0,1,2,033.946230,-118.270880
000105886803,E,32,9,0,1,2,033.946230,-118.270620
000105886861,H,26,9,0,1,2,033.946750,-118.268680
000105886905,B,13,1,0,,,033.900410,-118.344340
000105886918,I,23,9,0,1,2,033.946240,-118.267620
000105886939,E,26,7,0,0,0,033.946760,-118.266500
000105886968,H,14,4,0,,,033.946760,-118.265840
000105887058,H,17,4,0,,,033.946200,-118.276010
000105887061,H,18,9,0,1,2,033.946200,-118.276010
000105887066,H,23,9,0,1,3,033.946730,-118.276150
000105887079,H,08,9,0,2,3,034.064200,-117.954850
000105887113,E,33,8,0,0,0,033.946356,-118.277268
000105887142,S,24,9,0,1,2,033.946700,-118.280600
000105887155,H,11,5,0,,,033.949430,-118.281810
000105887171,W,25,9,0,2,3,033.946240,-118.266500
000105887189,E,19,9,0,2,2,033.946170,-118.281390
000105887244,H,14,6,0,,,034.264800,-118.425260
000105887304,T,16,5,0,,,034.076519,-118.302304
000105887338,H,17,5,0,,,034.076519,-118.302304
000105887430,H,23,9,0,0,0,034.041700,-118.285520
000105887477,P,33,9,0,1,2,034.078100,-118.322940
000105887582,K,33,9,0,1,3,034.049190,-118.331100
000105887600,K,17,5,0,,,034.076519,-118.302304
000105887639,H,15,5,0,,,034.136571,-118.206082
000105887765,H,18,5,0,,,034.076519,-118.302304
000105887846,H,17,5,0,,,034.076519,-118.302304
000105887854,H,15,5,0,,,034.076519,-118.302304
000105887896,P,26,4,0,,,034.029510,-118.300590
000105888020,H,21,5,0,,,034.076519,-118.302304
000105888062,H,07,9,0,3,3,034.565660,-118.028050
000105888237,H,13,9,0,1,1,034.080580,-118.312100
000105888282,H,24,2,0,,,033.982320,-118.219850
000105888368,I,16,5,0,,,034.076519,-118.302304
000105888583,A,26,9,0,1,1,034.067430,-118.312460
000105888643,H,08,2,0,,,033.943340,-118.282260
000105888708,W,21,5,0,,,034.076519,-118.302304
000105888724,E,06,9,0,2,2,033.898600,-118.309920
000105888839,H,09,9,0,1,3,034.075610,-118.272440
000105888928,H,09,1,0,,,034.076830,-118.294090
000105889173,H,16,2,0,,,034.076540,-118.297970
000105889259,C,10,9,0,2,3,034.096860,-118.044090
000105889322,H,39,7,0,0,0,034.076797,-118.298319
000105889343,E,17,6,0,,,034.078430,-118.297990
000105889432,H,09,9,0,2,3,033.939850,-118.255850
000105889534,H,14,2,0,,,034.079800,-118.297650
000105889597,H,14,2,0,,,034.080070,-118.298420
000105889762,C,34,5,0,,,034.081060,-118.297740
000105889851,P,23,2,0,,,034.082000,-118.297660
000105889856,H,10,1,0,,,034.080110,-118.299740
000105889885,H,15,1,0,,,034.082100,-118.298420
000105889911,H,07,4,0,,,034.118110,-118.001920
000105889961,H,02,9,0,1,2,034.014890,-118.312120
000105910003,H,19,4,0,,,034.081300,-118.296761
000105910016,H,16,2,1,,,034.081620,-118.297090
000105910029,H,14,2,0,,,034.081790,-118.297090
000105910100,S,14,1,0,,,034.072930,-118.296850
000105910126,A,18,1,0,,,034.072390,-118.296840
000105910134,A,22,9,0,0,0,034.072390,-118.296840
000105910147,A,16,5,0,,,034.072593,-118.296658
000105910171,K,29,9,0,0,0,034.072070,-118.296230
000105910317,H,04,1,0,,,034.070210,-118.296270
000105910448,E,13,0,0,,,034.075440,-118.296870
000105910503,H,14,2,0,,,034.070334,-118.296784
000105910524,H,17,1,0,,,034.070200,-118.297010
000105910532,I,06,1,0,,,034.073191,-118.272854
000105910647,H,19,2,0,,,034.069740,-118.296270
000105910862,H,26,9,0,2,3,034.074980,-118.303340
000105910891,H,15,9,0,1,2,034.075540,-118.303290
000105911083,P,05,9,0,3,3,034.226660,-118.462710
000105911135,H,20,3,0,,,034.079270,-118.303590
000105911164,H,15,4,0,,,034.079260,-118.303250
000105911198,H,10,9,0,1,2,034.193340,-118.406660
000105911266,H,26,1,0,,,034.080990,-118.302880
000105911282,H,14,9,0,0,0,034.082340,-118.302890
000105911305,H,17,2,0,,,034.081308,-118.303316
000105911318,K,09,4,0,,,034.047630,-118.258890
000105911509,H,15,1,0,,,034.082100,-118.302890
000105911656,I,13,1,0,,,034.082340,-118.302890
000105911897,H,19,1,0,,,034.082910,-118.302900
000105911923,H,23,9,0,2,3,034.082840,-118.303770
000105911931,H,27,3,0,,,034.082635,-118.303457
000105912042,H,16,9,0,1,4,034.072590,-118.303280
000105912089,J,40,8,0,0,0,034.071620,-118.303280
000105912160,E,15,5,0,,,034.070410,-118.303270
000105912173,I,32,9,0,2,4,034.070130,-118.303270
000105912181,P,26,9,0,2,4,034.070000,-118.302540
000105912220,N,18,9,0,1,1,034.082220,-118.314730
000105912322,E,16,5,0,,,034.073797,-118.323754
000105912440,D,19,9,0,1,2,034.072820,-118.323290
000105912542,P,16,4,0,,,034.076803,-118.323764
000105912576,K,17,9,0,0,0,034.077680,-118.323990
000105912623,I,17,4,0,,,034.078318,-118.323770
000105912848,H,07,3,0,,,034.150271,-118.389698
000105912916,S,24,9,0,0,0,034.080200,-118.324030
000105913195,K,16,8,0,0,0,034.071810,-118.324000
000105913218,I,33,9,0,3,4,034.070760,-118.323190
000105913234,P,27,9,0,3,4,034.070290,-118.324000
000105913255,E,19,9,0,0,0,034.069430,-118.323310
000105913297,D,36,9,0,5,6,034.074510,-118.335300
000105913307,N,33,9,0,5,5,034.071900,-118.336290
000105913328,J,23,9,0,2,4,034.076630,-118.335600
000105913336,J,17,9,0,7,6,034.077040,-118.335540
000105913360,G,06,8,0,0,0,034.081120,-118.335490
000105913412,S,19,9,0,3,3,034.080630,-118.336560
000105913425,J,25,9,0,3,5,034.081120,-118.335910
000105913454,R,16,9,0,3,3,034.082040,-118.336570
000105913467,K,19,9,0,4,4,034.082460,-118.335920
000105913514,J,14,9,0,0,0,034.072990,-118.336300
000105913527,A,33,9,0,3,6,034.075030,-118.336240
000105913569,F,25,9,0,4,3,034.079840,-118.328690
000105913580,E,16,9,0,2,2,034.080270,-118.328020
000105913598,S,16,5,0,,,034.080680,-118.328690
000105913624,N,34,9,0,2,4,034.081090,-118.328690
000105913640,S,14,9,0,3,4,034.081370,-118.328690
000105913674,W,17,9,0,2,2,034.082660,-118.328240
000105913682,J,15,6,0,,,034.082590,-118.327620
000105913690,E,15,9,0,2,3,034.082870,-118.327500
000105913718,S,37,9,0,4,5,034.070910,-118.319120
000105913828,K,20,9,0,4,4,034.071540,-118.325150
000105913836,E,17,9,0,2,3,034.074800,-118.325160
000105913844,A,06,9,0,2,3,034.160730,-118.084030
000105913852,H,23,9,0,3,5,034.075350,-118.325170
000105913860,H,19,9,0,3,3,034.075620,-118.325170
000105913878,C,32,9,0,2,4,034.076400,-118.325170
000105913909,K,26,9,0,2,4,034.077270,-118.324480
000105913938,J,09,4,0,,,034.074010,-118.365060
000105913946,A,16,7,0,0,0,034.078090,-118.325180
000105913954,C,19,9,0,4,5,034.078500,-118.324480
000105913962,K,16,7,0,0,0,034.078790,-118.324490
000105913983,K,14,9,0,3,4,034.079230,-118.325180
000105913996,K,29,9,0,1,3,034.079780,-118.325180
000105914007,Z,17,9,0,0,0,034.080050,-118.325180
000105914023,S,34,9,0,1,3,034.080430,-118.325190
000105914060,E,17,8,0,0,0,034.081240,-118.324500
000105914112,K,26,9,0,0,0,034.082650,-118.325190
000105914230,D,16,9,0,2,4,034.071540,-118.324460
000105914269,E,18,9,0,3,4,034.070290,-118.324450
000105914272,D,11,9,0,1,1,034.064500,-118.363300
000105914280,E,15,8,0,0,0,034.069790,-118.325150
000105914353,K,15,9,0,3,3,033.998970,-117.817690
000105914405,K,15,1,0,,,034.092470,-118.289790
000105914471,K,10,9,0,2,2,034.057030,-118.317390
000105914552,F,05,2,0,,,034.138264,-118.216823
000105914573,H,17,3,0,,,034.081070,-118.289600
000105914641,C,30,9,0,1,3,034.081210,-118.288840
000105914654,H,10,5,0,,,034.194910,-118.452760
000105914662,H,16,3,0,,,034.081620,-118.289530
000105914691,E,18,3,0,,,034.082330,-118.289540
000105914811,V,19,4,0,,,034.071950,-118.289220
000105914824,H,23,2,0,,,034.071660,-118.288650
000105914963,W,19,3,0,,,034.074860,-118.309930
000105915016,K,14,9,0,2,3,034.075360,-118.310600
000105915040,H,33,9,0,2,3,034.075650,-118.309930
000105915113,C,22,9,0,0,0,034.081370,-118.309920
000105915192,H,25,4,0,,,034.082490,-118.309910
000105915265,E,24,3,0,,,034.083110,-118.310490
000105915299,K,15,9,0,3,2,034.072800,-118.309920
000105915304,K,10,9,0,0,0,034.060670,-118.322940
000105915312,C,16,9,0,2,2,034.072800,-118.309920
000105915320,J,01,2,0,,,034.073530,-118.135080
000105915370,E,16,9,0,1,3,034.185960,-118.165150
000105915472,H,15,2,0,,,034.072020,-118.309910
000105915626,C,11,3,0,,,033.993880,-118.418170
000105915639,H,08,9,0,3,3,034.382170,-118.585180
000105915702,P,01,1,0,,,034.066930,-118.305740
000105915723,L,09,9,0,2,4,033.940900,-118.295120
000105915888,H,11,9,0,2,2,034.065650,-118.287470
000105915901,H,16,3,0,,,034.069480,-118.310730
000105916054,D,18,9,0,3,5,034.079640,-118.302640
000105916062,H,17,2,0,,,034.080170,-118.302570
000105916119,P,34,9,0,0,0,034.079640,-118.302950
000105916135,E,07,1,0,,,034.039620,-118.220690
000105916185,H,19,3,0,,,034.079630,-118.303920
000105916232,H,17,2,0,,,034.080050,-118.304250
000105916295,K,07,9,0,1,4,034.046370,-118.325490
